file_path,"('BININT2', 'TUPLE')","('MEMOIZE', 'STACK_GLOBAL')","('APPEND', 'SETITEMS')","('BINPUT', 'SETITEMS')","('REDUCE', 'LONG_BINPUT')","('BININT1', 'MARK')","('BININT2', 'TUPLE2')","('REDUCE', 'BINPUT')","('MEMOIZE', 'TUPLE')","('BININT2', 'TUPLE1')","('TUPLE1', 'LONG_BINPUT')","('MEMOIZE', 'EMPTY_TUPLE')","('BININT1', 'NONE')","('TUPLE1', 'BINPUT')","('BININT', 'MARK')","('BINPUT', 'TUPLE3')","('BININT1', 'BININT2')","('LONG_BINPUT', 'REDUCE')","('BINGET', 'GLOBAL')","('LONG_BINPUT', 'BINUNICODE')","('LONG_BINPUT', 'NEWTRUE')","('SETITEMS', 'EMPTY_DICT')","('MEMOIZE', 'SHORT_BINUNICODE')","('BININT1', 'BINFLOAT')","('LONG_BINPUT', 'BINGET')","('BINGET', 'LONG1')","('LONG_BINPUT', 'BINPERSID')","('BINGET', 'TUPLE2')","('BINPUT', 'EMPTY_LIST')","('NONE', 'TUPLE3')","('LONG_BINPUT', 'SETITEM')","('BININT1', 'TUPLE2')","('BININT1', 'TUPLE1')","('MARK', 'GLOBAL')","('BUILD', 'BININT2')","('LONG_BINPUT', 'SETITEMS')","('LONG_BINPUT', 'LONG_BINGET')","('BININT', 'BININT1')","('BININT2', 'NEWFALSE')","('BINPUT', 'MARK')","('LONG_BINPUT', 'BININT1')","('BINPUT', 'REDUCE')","('MEMOIZE', 'NEWFALSE')","('BINPUT', 'NONE')","('PROTO', 'GLOBAL')","('BINPUT', 'BINGET')","('BINPUT', 'BINPERSID')","('TUPLE1', 'MEMOIZE')","('EMPTY_TUPLE', 'REDUCE')","('BINGET', 'SHORT_BINUNICODE')","('NONE', 'BINGET')","('LONG_BINPUT', 'EMPTY_LIST')","('BINPUT', 'BININT1')","('NEWFALSE', 'GLOBAL')","('BININT1', 'BININT')","('BINPUT', 'APPENDS')","('BINGET', 'BINUNICODE')","('MARK', 'SHORT_BINUNICODE')","('LONG_BINGET', 'BINUNICODE')","('LONG_BINPUT', 'MARK')","('BININT', 'BININT')","('BUILD', 'NEWFALSE')","('NEWTRUE', 'TUPLE3')","('LONG_BINGET', 'BINGET')","('BININT1', 'TUPLE')","('TUPLE2', 'MEMOIZE')","('NONE', 'APPENDS')","('BINPERSID', 'BININT1')","('LONG_BINPUT', 'TUPLE3')","('BININT1', 'EMPTY_TUPLE')","('BININT', 'BININT2')","('LONG_BINGET', 'SETITEM')","('MARK', 'BINUNICODE')","('BINGET', 'LONG_BINGET')","('BININT', 'TUPLE')","('LONG_BINPUT', 'BININT2')","('BINPUT', 'EMPTY_DICT')","('LONG_BINGET', 'SETITEMS')","('LONG_BINGET', 'LONG_BINGET')","('MARK', 'BINGET')","('TUPLE2', 'LONG_BINPUT')","('MEMOIZE', 'REDUCE')","('TUPLE2', 'BINPUT')","('LONG1', 'BININT1')","('MEMOIZE', 'NEWTRUE')","('BININT', 'TUPLE2')","('BININT', 'TUPLE1')","('MEMOIZE', 'BINGET')","('MEMOIZE', 'BINPERSID')","('LONG_BINPUT', 'TUPLE1')","('LONG_BINPUT', 'APPENDS')","('BINPUT', 'BININT')","('NEWFALSE', 'SHORT_BINUNICODE')","('SETITEM', 'TUPLE')","('TUPLE3', 'LONG_BINPUT')","('NEWTRUE', 'BINGET')","('MEMOIZE', 'SETITEMS')","('APPENDS', 'BINUNICODE')","('TUPLE3', 'BINPUT')","('BINPUT', 'BININT2')","('BINFLOAT', 'TUPLE')","('NEWTRUE', 'SETITEM')","('NONE', 'NONE')","('MEMOIZE', 'BININT1')","('NONE', 'BININT')","('BINPUT', 'TUPLE')","('BININT2', 'TUPLE3')","('BINPUT', 'EMPTY_TUPLE')","('BINPERSID', 'BININT')","('LONG_BINPUT', 'EMPTY_DICT')","('BINPUT', 'APPEND')","('BINPUT', 'TUPLE2')","('BINPUT', 'TUPLE1')","('BINGET', 'MARK')","('BININT', 'LONG1')","('BINPERSID', 'BININT2')","('BINGET', 'NEWTRUE')","('EMPTY_TUPLE', 'EMPTY_TUPLE')","('LONG_BINPUT', 'LONG1')","('LONG1', 'BININT')","('BINGET', 'NONE')","('BINGET', 'BINGET')","('LONG_BINPUT', 'BININT')","('MARK', 'MARK')","('BININT2', 'MARK')","('LONG1', 'BININT2')","('BINGET', 'SETITEMS')","('SETITEMS', 'SETITEM')","('MEMOIZE', 'MARK')","('BINUNICODE', 'LONG_BINPUT')","('GLOBAL', 'LONG_BINPUT')","('BINPUT', 'GLOBAL')","('LONG_BINPUT', 'TUPLE')","('BINGET', 'BININT1')","('BINUNICODE', 'BINPUT')","('GLOBAL', 'BINPUT')","('LONG_BINGET', 'BININT1')","('BININT1', 'SHORT_BINUNICODE')","('BINPUT', 'NEWFALSE')","('BINPUT', 'LONG1')","('STACK_GLOBAL', 'MEMOIZE')","('BUILD', 'STOP')","('TUPLE', 'LONG_BINPUT')","('MEMOIZE', 'BININT2')","('MARK', 'BININT1')","('BININT2', 'BININT1')","('TUPLE', 'BINPUT')","('BININT1', 'BINUNICODE')","('PROTO', 'FRAME')","('REDUCE', 'MEMOIZE')","('EMPTY_TUPLE', 'NEWFALSE')","('BININT1', 'BINGET')","('BINPERSID', 'LONG1')","('APPENDS', 'BINGET')","('SETITEMS', 'STOP')","('EMPTY_LIST', 'LONG_BINPUT')","('BININT1', 'SETITEM')","('NEWFALSE', 'NEWTRUE')","('EMPTY_LIST', 'BINPUT')","('EMPTY_DICT', 'MEMOIZE')","('NEWFALSE', 'BINGET')","('LONG1', 'LONG1')","('BININT1', 'BININT1')","('LONG_BINPUT', 'NEWFALSE')","('SHORT_BINUNICODE', 'MEMOIZE')","('BINPUT', 'BUILD')","('EMPTY_DICT', 'LONG_BINPUT')","('BINGET', 'BININT')","('FRAME', 'EMPTY_DICT')","('EMPTY_DICT', 'BINPUT')","('SETITEMS', 'MARK')","('SETITEM', 'BINUNICODE')","('APPENDS', 'APPENDS')","('MEMOIZE', 'EMPTY_DICT')","('BINGET', 'BININT2')","('BININT1', 'TUPLE3')","('MARK', 'LONG1')","('BINPUT', 'BINUNICODE')","('LONG1', 'TUPLE')","('MARK', 'BININT')","('PROTO', 'EMPTY_DICT')","('BINPUT', 'NEWTRUE')","('BINGET', 'EMPTY_TUPLE')","('SETITEM', 'BUILD')","('SETITEM', 'SETITEM')","('TUPLE', 'MEMOIZE')","('BININT1', 'EMPTY_LIST')","('SETITEM', 'SETITEMS')","('NEWTRUE', 'GLOBAL')","('MARK', 'BININT2')","('BININT2', 'BININT2')","('MEMOIZE', 'BININT')","('NONE', 'BINUNICODE')"
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/cnmoro__TinyLlama-1.1B-intermediate-1.5T-PTBR-Instruct-v3-8k/pytorch_model/data.pkl.trace.txt,45,0,0,0,347,0,156,55,0,45,78,0,0,12,0,0,201,173,0,346,0,0,0,0,173,0,173,0,0,0,0,156,45,0,0,1,0,0,0,2,39,28,0,0,0,27,28,0,201,0,0,0,6,1,0,0,200,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,2,0,156,173,0,0,0,200,268,0,44,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,1,0,0,0,0,0,200,0,0,0,0,0,0,0,200,134,201,0,0,0,0,0,519,0,2,173,0,85,3,0,0,28,0,0,0,346,0,0,156,56,0,0,0,0,0,0,0,1,0,0,0,0,0,200,0,0,173,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,1,0,200,0,0,0,0,0,0,0,156,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/EleutherAI__pythia-410m-deduped/pytorch_model/data.pkl.trace.txt,218,0,0,0,666,24,98,62,0,194,398,0,0,38,0,0,316,333,1,332,0,0,0,0,664,0,332,0,0,0,0,98,242,0,0,1,0,0,0,4,199,31,0,0,0,62,32,0,364,0,0,0,19,1,0,0,362,0,0,22,24,0,0,0,72,0,0,364,0,24,24,0,2,0,122,89,0,0,0,363,178,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,31,0,1,0,0,0,0,0,363,0,0,0,24,0,0,0,362,0,364,0,0,0,0,0,664,0,2,333,48,66,4,0,0,30,0,0,0,709,0,24,122,67,0,0,0,24,0,0,0,1,0,0,0,0,0,363,0,48,310,0,0,0,121,0,1,0,0,0,0,194,0,0,34,0,24,1,0,363,0,0,0,0,0,0,0,122,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/TinyLlama__TinyLlama-1.1B-Chat-v0.1/pytorch_model/data.pkl.trace.txt,45,0,0,0,347,0,156,55,0,45,78,0,0,12,0,0,201,173,0,346,0,0,0,0,173,0,173,0,0,0,0,156,45,0,0,1,0,0,0,2,39,28,0,0,0,27,28,0,201,0,0,0,6,1,0,0,200,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,2,0,156,173,0,0,0,200,268,0,44,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,1,0,0,0,0,0,200,0,0,0,0,0,0,0,200,134,201,0,0,0,0,0,519,0,2,173,0,85,3,0,0,28,0,0,0,346,0,0,156,56,0,0,0,0,0,0,0,1,0,0,0,0,0,200,0,0,173,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,1,0,200,0,0,0,0,0,0,0,156,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/kyo-takano__open-calm-7b-8bit/pytorch_model/data.pkl.trace.txt,418,0,0,0,1168,32,130,56,0,386,800,0,0,36,0,0,548,584,3,1167,0,0,0,0,584,0,584,0,0,0,0,130,450,0,0,1,0,0,0,4,460,28,0,0,0,27,28,0,612,0,0,0,22,1,0,0,608,0,0,30,32,0,0,0,96,0,0,612,0,32,32,0,2,0,162,494,0,0,0,611,248,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,22,0,0,0,0,0,28,0,1,0,0,0,0,0,611,0,0,0,32,0,0,0,608,154,612,0,0,0,0,0,1752,0,2,584,0,85,6,0,0,26,0,0,0,1228,0,32,162,60,0,0,0,32,0,0,0,1,0,0,0,0,0,611,0,64,554,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,32,1,0,611,0,0,0,0,0,0,0,162,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/HaoranWei__Vary-toy/pytorch_model/data.pkl.trace.txt,446,0,0,0,1476,7,317,62,0,421,818,0,0,24,0,0,737,738,0,737,0,0,0,0,1474,0,738,0,0,0,0,365,421,0,0,1,0,0,0,2,433,31,0,0,0,62,31,0,769,0,0,0,12,1,2,0,768,0,0,7,0,0,0,0,13,0,0,769,0,0,3,0,2,0,324,298,0,0,0,768,644,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,31,0,1,0,0,0,0,0,768,0,0,0,0,0,0,0,768,0,769,0,0,0,0,0,1474,0,2,738,0,66,3,0,0,31,0,0,0,1490,0,1,330,62,0,0,0,0,0,0,0,1,0,0,0,0,0,768,0,93,738,0,0,0,323,0,1,0,0,0,0,445,0,0,33,0,1,1,0,768,0,0,0,0,0,0,12,321,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/facebook__opt-350m/archive/data.pkl.trace.txt,240,0,0,0,714,0,148,62,0,240,448,0,0,32,0,0,388,357,0,356,0,0,0,0,712,0,357,0,0,0,0,148,240,0,0,1,0,0,0,2,224,31,0,0,0,62,31,0,388,0,0,0,16,1,0,0,387,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,2,0,148,133,0,0,0,387,266,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,31,0,1,0,0,0,0,0,387,0,0,0,0,0,0,0,387,0,388,0,0,0,0,0,712,0,2,357,0,66,3,0,0,31,0,0,0,714,0,0,148,62,0,0,0,0,0,0,0,1,0,0,0,0,0,387,0,0,357,0,0,0,147,0,1,0,0,0,0,240,0,0,33,0,0,1,0,387,0,0,0,0,0,0,0,148,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/huggingtweets__pornosexualiza1/archive/data.pkl.trace.txt,110,0,0,0,290,12,51,56,0,98,166,0,0,30,0,0,161,145,1,287,0,0,0,0,144,0,145,0,0,0,0,51,98,0,0,1,0,0,0,4,93,28,0,0,0,28,28,0,173,0,0,0,17,1,0,0,171,0,0,10,12,0,0,0,24,0,0,173,0,12,12,0,2,0,63,125,0,0,0,172,84,0,18,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,0,0,28,0,1,0,0,0,0,0,172,0,0,0,12,0,0,0,172,52,173,0,0,0,0,0,432,0,2,145,0,87,4,0,0,26,0,0,0,310,0,12,63,60,0,0,0,12,0,0,0,1,0,0,0,0,0,172,0,12,135,0,0,0,0,0,1,0,0,0,0,0,0,0,59,0,12,1,0,172,0,0,0,0,0,0,0,63,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/commaai__commavq-gpt2m/gpt2m/data.pkl.trace.txt,218,0,0,0,627,24,99,57,0,194,358,0,0,30,0,0,317,313,1,626,0,1,0,0,313,0,313,0,0,0,0,99,194,0,0,1,319,0,0,4,202,28,0,0,1,28,28,0,343,0,0,0,17,0,0,0,339,0,0,23,24,0,0,0,48,0,0,341,0,24,24,0,3,0,123,269,0,0,0,340,180,0,18,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,0,0,28,0,1,0,320,0,0,0,340,0,0,0,24,0,0,0,339,112,341,0,0,0,1,0,1259,0,2,313,0,87,4,319,0,26,0,0,1,670,0,24,123,60,0,0,0,24,0,0,0,0,0,320,0,0,0,341,0,24,291,0,0,321,0,0,0,0,319,0,0,0,0,0,59,0,24,0,0,342,1,0,0,0,1,0,0,123,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/migtissera__Tess-XS-v1-3-yarn-128K/pytorch_model/data.pkl.trace.txt,0,0,0,0,520,0,226,62,0,65,118,0,0,12,0,0,1,260,0,259,0,0,0,0,259,0,260,0,0,0,0,226,65,0,0,1,0,0,0,2,59,31,0,0,0,31,31,0,291,0,0,0,6,1,0,0,290,0,0,0,0,0,0,0,0,0,0,1,0,0,86,0,2,0,0,201,0,0,0,290,402,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,31,0,1,86,0,0,0,0,290,0,0,0,0,259,0,0,580,0,291,0,204,0,0,0,518,0,2,260,0,66,3,0,0,31,32,0,0,520,0,0,226,62,0,0,0,0,0,204,0,1,0,0,0,0,0,290,0,0,260,0,0,0,0,0,1,0,0,0,0,0,0,0,33,291,0,1,0,290,0,0,0,0,0,0,0,226,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/dbmdz__german-gpt2/archive/data.pkl.trace.txt,110,0,0,0,285,12,51,63,0,98,160,0,0,36,0,0,161,142,1,143,0,1,0,0,283,0,141,0,0,0,0,51,98,0,0,1,151,0,0,4,81,31,0,0,1,62,32,0,175,0,0,0,18,0,0,0,171,0,0,11,12,0,0,0,24,0,0,173,0,12,12,0,3,0,63,41,0,0,0,172,82,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,31,0,1,0,152,0,0,0,172,0,0,0,12,0,0,0,171,0,173,0,0,0,1,0,436,0,2,142,12,66,4,151,0,30,0,0,1,303,0,12,63,67,0,0,0,12,0,0,0,0,0,152,0,0,0,173,0,12,131,0,0,153,62,0,0,0,151,0,0,98,0,0,34,0,12,0,0,174,1,0,0,0,1,0,0,63,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/nvidia__Nemotron-Mini-4B-Instruct/pytorch_model/data.pkl.trace.txt,130,0,0,0,593,0,194,56,0,130,242,0,0,18,0,0,322,296,0,592,0,0,0,0,296,0,296,0,0,0,0,194,130,0,0,1,0,0,0,2,121,28,0,0,1,27,28,0,325,0,0,0,9,0,2,0,323,0,0,0,0,0,0,0,0,0,0,324,0,0,2,0,2,0,194,296,0,0,0,323,350,0,38,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,1,0,0,0,0,0,323,0,0,0,0,0,0,0,323,175,324,0,0,0,0,0,888,0,2,296,0,85,3,0,0,28,0,0,0,592,0,0,194,56,0,0,0,0,0,0,0,1,0,0,0,0,0,324,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,324,0,0,0,0,0,0,0,192,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/KnutJaegersberg__megatron-GPT-2-345m-EvolInstruct/pytorch_model/data.pkl.trace.txt,218,0,0,0,626,24,99,56,0,194,358,0,0,30,0,0,317,313,1,623,0,0,0,0,312,0,313,0,0,0,0,99,194,0,0,1,0,0,0,4,201,28,0,0,0,28,28,0,341,0,0,0,17,1,0,0,339,0,0,22,24,0,0,0,48,0,0,341,0,24,24,0,2,0,123,269,0,0,0,340,180,0,18,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,0,0,28,0,1,0,0,0,0,0,340,0,0,0,24,0,0,0,340,112,341,0,0,0,0,0,936,0,2,313,0,87,4,0,0,26,0,0,0,670,0,24,123,60,0,0,0,24,0,0,0,1,0,0,0,0,0,340,0,24,291,0,0,0,0,0,1,0,0,0,0,0,0,0,59,0,24,1,0,340,0,0,0,0,0,0,0,123,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/lambdalabs__pythia-1.4b-deduped-synthetic-instruct/pytorch_model/data.pkl.trace.txt,218,0,0,0,666,24,98,62,0,194,398,0,0,38,0,0,316,333,1,332,0,0,0,0,664,0,332,0,0,0,0,98,242,0,0,1,0,0,0,4,199,31,0,0,0,62,32,0,364,0,0,0,19,1,0,0,362,0,0,22,24,0,0,0,72,0,0,364,0,24,24,0,2,0,122,89,0,0,0,363,178,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,31,0,1,0,0,0,0,0,363,0,0,0,24,0,0,0,362,0,364,0,0,0,0,0,664,0,2,333,48,66,4,0,0,30,0,0,0,709,0,24,122,67,0,0,0,24,0,0,0,1,0,0,0,0,0,363,0,48,310,0,0,0,121,0,1,0,0,0,0,194,0,0,34,0,24,1,0,363,0,0,0,0,0,0,0,122,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/h4shy__gemma-3n-E2B-prototype-pytorch/pytorch_model/data.pkl.trace.txt,144,0,0,0,373,0,73,63,0,144,252,0,0,36,0,0,216,186,0,187,0,1,0,0,371,0,186,0,0,0,0,73,144,0,0,1,170,0,0,2,127,31,0,0,1,62,31,0,219,0,0,0,18,0,1,0,216,0,0,1,0,0,0,0,0,0,0,217,0,0,1,0,3,0,73,60,0,0,0,216,120,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,31,0,1,0,171,0,0,0,216,0,0,0,0,0,0,0,216,0,217,0,0,0,1,0,543,0,2,186,0,66,3,170,0,31,0,0,1,372,0,0,73,62,0,0,0,0,0,0,0,0,0,171,0,0,0,217,0,0,186,0,0,172,72,0,0,0,170,0,0,144,0,0,33,0,0,0,0,218,1,0,0,0,1,0,0,72,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Ashishkr__grammar_correction/archive/data.pkl.trace.txt,218,0,0,0,627,24,99,57,0,194,358,0,0,30,0,0,317,313,1,626,0,1,0,0,313,0,313,0,0,0,0,99,194,0,0,1,295,0,0,4,202,28,0,0,1,28,28,0,343,0,0,0,17,0,0,0,339,0,0,23,24,0,0,0,48,0,0,341,0,24,24,0,3,0,123,269,0,0,0,340,180,0,18,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,0,0,28,0,1,0,296,0,0,0,340,0,0,0,24,0,0,0,339,112,341,0,0,0,1,0,1235,0,2,313,0,87,4,295,0,26,0,0,1,670,0,24,123,60,0,0,0,24,0,0,0,0,0,296,0,0,0,341,0,24,291,0,0,297,0,0,0,0,295,0,0,0,0,0,59,0,24,0,0,342,1,0,0,0,1,0,0,123,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/EleutherAI__pythia-1.4b-deduped-v0/archive/data.pkl.trace.txt,218,0,0,0,666,24,98,62,0,194,398,0,0,38,0,0,316,333,1,332,0,0,0,0,664,0,332,0,0,0,0,98,242,0,0,1,0,0,0,4,199,31,0,0,0,62,32,0,364,0,0,0,19,1,0,0,362,0,0,22,24,0,0,0,72,0,0,364,0,24,24,0,2,0,122,89,0,0,0,363,178,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,31,0,1,0,0,0,0,0,363,0,0,0,24,0,0,0,362,0,364,0,0,0,0,0,664,0,2,333,48,66,4,0,0,30,0,0,0,709,0,24,122,67,0,0,0,24,0,0,0,1,0,0,0,0,0,363,0,48,310,0,0,0,121,0,1,0,0,0,0,194,0,0,34,0,24,1,0,363,0,0,0,0,0,0,0,122,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Salesforce__codegen-2B-multi/archive/data.pkl.trace.txt,163,0,0,0,524,32,130,62,0,131,234,0,0,28,0,0,293,262,1,261,0,0,0,0,523,0,262,0,0,0,0,130,131,0,0,1,0,0,0,6,117,31,0,0,0,61,31,0,293,0,0,0,14,1,0,0,291,0,0,28,32,0,0,0,32,0,0,293,0,0,32,0,2,0,162,117,0,0,0,292,234,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,31,0,1,0,0,0,0,0,292,0,0,0,0,0,0,0,291,0,293,0,0,0,0,0,523,0,2,262,0,65,4,0,0,31,0,0,0,580,0,32,162,70,0,0,0,0,0,0,0,1,0,0,0,0,0,292,0,32,262,0,0,0,161,0,1,0,0,0,0,131,0,0,34,0,32,1,0,292,0,0,0,0,0,0,0,162,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/mrm8488__spanish-gpt2/archive/data.pkl.trace.txt,110,0,0,0,285,12,51,63,0,98,160,0,0,36,0,0,161,142,1,143,0,1,0,0,282,0,141,0,0,0,0,51,98,0,0,1,151,0,0,4,81,31,0,0,1,62,32,0,175,0,0,0,18,0,0,0,170,0,0,11,12,0,0,0,24,0,0,173,0,12,12,0,3,0,63,41,0,0,0,172,82,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,31,0,1,0,152,0,0,0,172,0,0,0,12,0,0,0,173,0,173,0,0,0,1,0,435,0,2,142,12,66,4,151,0,30,0,0,1,303,0,12,63,67,0,0,0,12,0,0,0,0,0,152,0,0,0,173,0,12,131,0,0,153,62,0,0,0,151,0,0,98,0,0,34,0,12,0,0,174,1,0,0,0,1,0,0,63,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/WisdomShell__CodeShell-7B-Chat-int4/pytorch_model/data.pkl.trace.txt,338,0,0,0,2548,0,169,68,0,338,1562,0,168,38,0,10,338,1356,2,1395,164,0,0,0,862,0,862,0,4,0,0,337,926,0,0,1,0,168,0,6,1068,36,0,0,0,22,23,0,1224,0,167,164,27,1,337,3,883,0,0,164,0,0,0,0,210,0,0,885,329,0,1,0,2,0,337,329,0,0,0,1052,492,0,14,0,0,0,168,0,0,164,165,9,0,0,329,171,0,168,10,11,0,0,0,0,0,22,0,1,0,0,0,0,4,884,0,0,0,0,0,0,0,1387,328,885,0,0,0,0,0,2422,0,5,863,167,68,8,0,0,25,0,0,0,1725,0,0,1,45,0,0,0,0,0,0,0,1,164,0,0,4,0,1052,0,378,1028,0,0,0,0,0,1,0,0,0,0,167,0,0,41,0,0,1,7,1223,0,0,0,0,0,0,0,168,0,1
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/jinaai__starcoder-1b-textbook/pytorch_model/data.pkl.trace.txt,194,0,0,0,531,0,99,55,0,194,352,0,0,36,0,0,293,265,0,529,0,0,0,0,265,0,265,0,0,0,0,99,194,0,0,1,0,0,0,2,176,28,0,0,0,27,28,0,293,0,0,0,18,1,0,0,292,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,2,0,99,265,0,0,0,292,178,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,1,0,0,0,0,0,292,0,0,0,0,0,0,0,293,89,293,0,0,0,0,0,794,0,2,265,0,85,3,0,0,28,0,0,0,530,0,0,99,56,0,0,0,0,0,0,0,1,0,0,0,0,0,292,0,0,265,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,1,0,292,0,0,0,0,0,0,0,99,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/bigscience__bloom-3b/archive/data.pkl.trace.txt,244,0,0,0,669,0,121,63,0,244,446,0,0,42,0,0,364,334,0,335,0,1,0,0,667,0,334,0,0,0,0,121,244,0,0,1,334,0,0,2,224,31,0,0,1,62,31,0,367,0,0,0,21,0,1,0,364,0,0,1,0,0,0,0,0,0,0,365,0,0,1,0,3,0,121,111,0,0,0,364,222,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,31,0,1,0,335,0,0,0,364,0,0,0,0,0,0,0,364,0,365,0,0,0,1,0,1003,0,2,334,0,66,3,334,0,31,0,0,1,668,0,0,121,62,0,0,0,0,0,0,0,0,0,335,0,0,0,365,0,0,334,0,0,336,120,0,0,0,334,0,0,244,0,0,33,0,0,0,0,366,1,0,0,0,1,0,0,120,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/hakurei__lit-6B/archive/data.pkl.trace.txt,116,0,0,0,512,1,339,62,0,115,200,0,0,30,0,0,455,256,1,257,0,0,0,0,510,0,256,0,0,0,0,1,115,0,0,0,54,0,0,2,253,31,0,0,0,62,31,0,287,0,0,0,31,1,0,0,285,0,53,1,1,0,0,0,2,0,0,287,0,1,1,0,2,0,171,1,0,1,0,286,308,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0,1,0,0,0,0,0,286,0,0,0,1,0,0,0,285,0,287,0,0,0,0,0,564,1,2,256,1,66,3,0,0,31,0,0,0,514,0,1,2,62,0,0,0,1,0,0,0,1,0,0,0,0,0,286,0,1,255,0,0,0,171,0,1,0,0,0,0,114,0,0,33,0,1,1,0,286,0,0,0,0,0,0,0,171,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/lgaalves__gpt1/pytorch_model/data.pkl.trace.txt,109,0,0,0,258,12,51,62,0,97,160,0,0,34,0,0,160,129,1,128,0,0,0,0,256,0,129,0,0,0,0,51,97,0,0,1,0,0,0,5,80,31,0,0,0,61,31,0,160,0,0,0,17,1,0,0,157,0,0,9,12,0,0,0,12,0,0,160,0,0,12,0,2,0,63,40,0,0,0,159,80,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,31,0,1,0,0,0,0,0,159,0,0,0,0,0,0,0,160,0,160,0,0,0,0,0,256,0,2,129,0,65,4,0,0,31,0,0,0,276,0,12,63,68,0,0,0,0,0,0,0,1,0,0,0,0,0,159,0,12,129,0,0,0,63,0,1,0,0,0,0,96,0,0,34,0,12,1,0,159,0,0,0,0,0,0,0,63,0,0
